timestamp_backend_inout,timestamp_reasoner_inout,timestamp_iot_inout,personCount,lampStatus,reasoningTime,endToEndTime,backendTime
2025-12-11:10-14-53,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,17,7
2025-12-11:10-14-55,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,19,6
2025-12-11:10-14-57,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,16,5
2025-12-11:10-14-59,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,19,5
2025-12-11:10-15-01,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,19,5
2025-12-11:10-15-03,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,23,5
2025-12-11:10-15-05,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,14,5
2025-12-11:10-15-07,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,14,4
2025-12-11:10-15-09,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,15,4
2025-12-11:10-15-11,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,15,5
2025-12-11:10-15-13,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,15,5
2025-12-11:10-15-15,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,27,5
2025-12-11:10-15-17,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,23,7
2025-12-11:10-15-19,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,17,5
2025-12-11:10-15-21,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,17,6
2025-12-11:10-15-23,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,21,8
2025-12-11:10-15-25,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,22,6
2025-12-11:10-15-27,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,17,5
2025-12-11:10-15-29,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,18,4
2025-12-11:10-15-31,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,18,4
2025-12-11:10-15-33,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,18,5
