timeStamp,temp,flame,gas,distance,buzzerStatus,exhaustStatus,cookingStatus,reasoningTime,endToEndTime,backendTime
31-10-2025 12:39:01,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,6
31-10-2025 12:39:03,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,7
31-10-2025 12:39:05,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,7
31-10-2025 12:39:07,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,6
31-10-2025 12:39:09,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,22
31-10-2025 12:39:11,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,7
31-10-2025 12:39:13,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,7
31-10-2025 12:39:15,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,17
31-10-2025 12:39:17,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,18
31-10-2025 12:39:19,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,19
31-10-2025 12:39:21,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,20
31-10-2025 12:39:23,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,19
31-10-2025 12:39:25,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,15
31-10-2025 12:39:27,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,23
31-10-2025 12:39:29,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,16
31-10-2025 12:39:31,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,15
31-10-2025 12:39:33,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,17
31-10-2025 12:39:35,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,15
31-10-2025 12:39:38,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,17
31-10-2025 12:39:40,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,12
31-10-2025 12:39:42,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,19
31-10-2025 12:39:44,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,10
31-10-2025 12:39:46,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,12
31-10-2025 12:39:48,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,10
31-10-2025 12:39:50,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,22
31-10-2025 12:39:52,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,14
31-10-2025 12:39:54,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,18
31-10-2025 12:39:56,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,15
31-10-2025 12:39:58,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,16
31-10-2025 12:40:00,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,16
31-10-2025 12:40:02,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,20
31-10-2025 12:40:04,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,21
31-10-2025 12:40:06,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,18
31-10-2025 12:40:08,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,10
31-10-2025 12:40:10,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,18
31-10-2025 12:40:12,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,19
31-10-2025 12:40:14,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,20
31-10-2025 12:40:16,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,23
31-10-2025 12:40:18,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,19
31-10-2025 12:40:20,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,20
31-10-2025 12:40:22,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,25
31-10-2025 12:40:24,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,13
31-10-2025 12:40:26,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,7
31-10-2025 12:40:28,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,20
31-10-2025 12:40:30,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,14
31-10-2025 12:40:32,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,20
31-10-2025 12:40:34,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,21
31-10-2025 12:40:36,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,15
31-10-2025 12:40:38,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,20
31-10-2025 12:40:40,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,20
31-10-2025 12:40:42,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,12
31-10-2025 12:40:44,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,22
31-10-2025 12:40:46,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,12
31-10-2025 12:40:48,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,19
31-10-2025 12:40:50,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,10
31-10-2025 12:40:52,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,40
31-10-2025 12:40:54,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,7
31-10-2025 12:40:56,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,6
31-10-2025 12:40:58,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,14
31-10-2025 12:41:00,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,10
31-10-2025 12:41:02,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,10
31-10-2025 12:41:05,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,21
31-10-2025 12:41:07,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,18
31-10-2025 12:41:09,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,18
31-10-2025 12:41:11,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,30
31-10-2025 12:41:13,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,17
31-10-2025 12:41:15,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,20
31-10-2025 12:41:17,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,21
31-10-2025 12:41:19,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,12
31-10-2025 12:41:21,25.1,1,0,142.239,st_actOFF,st_actOFF,st_cookNO,0,0,7
